ID | NAME | IATA(3) | ICAO(4) | CALLSIGN | ID_COUNTRY_OF_ORIGIN
5162,Transportacion Aerea Del Mar De Cortes,,MCT,TRANS CORTES,144
5163,Transporte Aero MGM,,MGM,AERO EMM-GEE-EMM,144
5164,Tigerfly,,MOH,MOTH,
5165,Transportes Aereos Amparo,,MPO,AMPARO,144
5166,Trans Air,,MUI,MAUI,
5167,Transportes Aereos Mexiquenses,,MXQ,MEXIQUENSES,144
5168,Travelsky Technology,1E,,,46
5169,Thalys,2H,,,22
5171,TNT International Aviation,,TR,ITRO,
5172,Open Skies Consultative Commission,1L,OSY,OPEN SKIES,
5173,Trans-Pacific Orient Airways,,PCW,PACIFIC ORIENT,175
5174,Tauranga Aer Club,,PGS,,
5175,TSSKB-Progress,,PSS,PROGRESS,
5176,Trans World Express,,RBD,RED BIRD,
5177,Trans Reco,,REC,TRANS-RECO,141
5178,Tas Aviation,,RMS,TASS AIR,
5179,Tarom,RO,ROT,TAROM,182
5180,Transportes Aereos I.R. Crusoe,,ROU,ROBINSON CRUSOE,45
5181,Transportes Aereos Sierra,,RRT,SIERRA ALTA,144
5182,Tbilisi Aviation University,,RRY,AIRFERRY,82
5183,Trans Am Compania,,RTM,AERO TRANSAM,65
5184,Trans Sahara Air,,SBJ,TRANS SAHARA,
5185,Transportes Aereos Sierra Madre,,SEI,TRANSPORTE SIERRA,144
5186,Trans Asian Airlines,,SRT,TRASER,115
5187,Turan Air,3T,UR,TURA,16
5188,TRIP Linhas A,8R,TIB,TRIP,32
5189,Tusheti,,USB,TUSHETI,82
5190,TAPC Aviatrans Aircompany,,UTM,AVIATAPS,239
5191,Trans-Ulgii,,UT,TRANS-ULGII,148
5192,Transarabian Transportation Services,,UTT,ARABIAN TRANSPORT,232
5193,Transaven,,VE,TRANSAVEN AIRLINE,
5194,Tag Aviation UK,,VIP,SOVEREIG,
5195,Tbilaviamsheni,,VNZ,TBILAVIA,82
5196,Taxi de Veracruz,,VRC,VERACRUZ,144
5197,Travel Express Aviation Services,,XAR,TRAVEL EXPRESS,104
5198,Taxi Aero Del Norte,,XNR,TAXI NORTE,144
5199,Transports et Travaux A,OF,,,
5202,USAF Air Mobility Operations Control Center,,DOD,,
5203,U.S. Department of the Interior,,DOI,INTERIOR,
5204,United Kingdom Civil Aviation Authority,,EXM,EXAM,
5205,Union des Transports Africains de Guinee,,GIH,TRANSPORT AFRICAI,93
5206,US Army Parachute Team,,GKA,GOLDEN KNIGHTS,
5207,USA3000 Airlines,U5,GWY,GETAWAY,
5208,United Arabian Airlines,,UAB,UNITED ARABIA,211
5209,United Airlines,UA,UAL,UNITED,
5210,United Air Charters,,UAC,UNITAIR,249
5211,United Carriers Systems,,UCS,UNITED CARRIERS,
5212,United Eagle Airlines,,UEA,UNITED EAGLE,46
5213,United Feeder Service,U2,,,
5214,United Kingdom Civil Aviation Authority,,CFU,MINAIR,
5215,United Kingdom Royal VIP Flights,,KRF,KITTYHAWK,
5216,United Kingdom Royal VIP Flight,,KRH,SPARROWHAWK,
5217,United Kingdom Civil Aviation Authority,,SDS,STANDARDS,
5218,United Kingdom Royal VIP Flights,,TQF,RAINBOW,
5219,United States Coast Guard Auxiliary,,CGX,COASTGUARD AUXAIR,
5220,United States Department Of Agriculture,,AGR,AGRICULTURE,
5221,University Air Squadron,,UAD,,
5222,University Air Squadron,,UAJ,,
5223,University Air Squadron,,UAA,,
5224,University Air Squadron,,UAH,,
5225,Universal Avia,,HBU,KHARKIV UNIVERSAL,233
5226,UK HEMS,,HLE,HELIMED,
5227,USA Jet Airlines,U7,JUS,JET USA,
5228,Unijet,,LEA,LEADAIR,76
5229,US Marshals Service,,MSH,MARSHALAIR,
5230,University of North Dakota,,DU,SIOUX,
5231,Universal Airlines,,PNA,PACIFIC NORTHER,
5232,Uganda Royal Airways,,RAU,UGANDA ROYAL,232
5233,United Aviation Services,,SAU,UNISERVE,209
5234,Ural Airlines,U6,SVR,SVERDLOVSK AIR,
5235,Ukraine Transavia,,TRB,KIROVTRANS,233
5236,United Arab Emirates Air Force,,UAF,UNIFORCE,234
5237,Union Africaine des Transports,,UAI,UNAIR,
5238,Uganda Air Cargo,,UCC,UGANDA CARGO,232
5239,US Airports Air Charter,,UCH,US CHARTER,
5240,Ucoaviacion,,UCO,UCOAVIACIO,209
5241,Ues-Avia Aircompany,,UES,AVIASYSTEM,233
5242,UFS,,UFS,FEEDER EXPRESS,
5243,Uganda Airlines,,UGA,UGANDA,232
5244,Urgemer Canarias,,UGC,URGEMER,209
5245,Ukrainian Helicopters,,UHL,UKRAINE COPTERS,233
5246,Ulyanovsk Higher Civil Aviation School,,UHS,PILOT AIR,
5247,Universal Jet Rental de Mexico,,UJR,UNIVERSAL JET,144
5248,Universal Jet Aviation,,UJT,UNI-JET,
5249,UK International Airlines,,UKI,KHALIQ,
5250,Ukraine Air Alliance,,UKL,UKRAINE ALLIANCE,233
5251,UM Airlines,UF,UKM,UKRAINE MEDITERRANEE,233
5252,Ukraine Air Enterprise,,UK,ENTERPRISE UKRAINE,233
5253,United Kingdom Home Office,,UKP,POLICE,
5254,Ukrainian Cargo Airways,6Z,UKS,CARGOTRANS,233
5255,Ultrair,,ULT,ULTRAIR,
5256,Unitemp-M,,UMS,TOPAZ,
5257,Uni-Fly,,UNC,UNICOPTER,61
5258,Union Flights,,UNF,UNION FLIGHTS,
5259,Universal Jet,,UNJ,PROJET,209
5260,Unsped Paket Servisi,,UNS,UNSPED,228
5261,Unifly Servizi Aerei,,UNU,UNIEURO,110
5262,Ukrainian Pilot School,,UPL,PILOT SCHOOL,233
5263,United Parcel Service,5X,UPS,UPS,
5264,Uraiavia,,URV,URAI,
5265,US Airways,US,USA,U S AIR,
5266,US Check Airlines,,USC,STAR CHECK,
5267,USAfrica Airways,,USF,AFRICA EXPRESS,
5268,US Helicopter,,USH,US-HELI,
5269,US Jet,,USJ,USJET,
5270,US Express,,USX,AIR EXPRESS,
5271,UTair Aviation,UT,UTA,UTAIR,
5272,UTAGE,,UTG,UTAGE,68
5273,Utair South Africa,,UTR,AIRUT,206
5274,Ukrainian State Air Traffic Service Enterprise,,UTS,AIRRUH,233
5275,Urartu-Air,,UTU,,12
5276,Universal Airways,,UVA,UNIVERSAL,
5277,Universal Airlines,,UVG,GUYANA JET,95
5278,Uvavemex,,UVM,UVAVEMEX,144
5279,United States Air Force,,AIO,AIR CHIEF,
5280,United Aviation,,UV,UNITED AVIATIO,120
5281,Uzbekistan Airways,HY,UZB,UZBEK,239
5282,Ukraine International Airlines,PS,AUI,UKRAINE INTERNATIONAL,233
5283,Universal Airlines,,WEC,AIRGO,
5284,US Helicopter Corporation,UH,,,
5288,V Australia Airlines,VA,VAU,KANGA,14
5289,V Bird Airlines Netherlands,,VBA,VEEBEE,
5290,V-avia Airline,,WIW,VEE-AVIA,233
5291,V-Berd-Avia,,VBD,VEEBIRD-AVIA,12
5292,Vacationair,,VAC,VACATIONAIR,40
5293,Valair AG (Helicoptere),,RDW,ROADWATCH,216
5294,Valan International Cargo Charter,,VLA,ALAU,206
5295,Valan Limited,,VL,VALA,
5296,Valfell-Verkflug,,EHR,ROTOR,102
5297,Valuair,VF,VLU,VALUAIR,200
5298,Van Air Europe,,VAA,EUROVA,60
5299,Vanguardia en Aviacion en Colima,,VGC,VANGUARDIA COLIMA,144
5300,Vanguard Airlines,,VGD,VANGUARD AIR,
5301,Vasco Air,,VFC,VASCO AIR,
5302,Vega,,VAG,SEGA,115
5303,Vega Air Company,,WGA,WEGA FRANKO,233
5304,Veles,,WEL, Ukrainian Aviation Company,
5305,Verataxis,,VTX,VERATAXIS,144
5306,Veritair Ltd,,BTP,ET RAIL,
5307,Voyageur Airways,VC,VAL,VOYAGEUR,40
5308,Vernicos Aviation,,GRV,IGHT RIDER,86
5309,Vietnam Airlines,V,HV,VIET NAM AIRLINES,
5310,Vozdushnaya Academy,,KWA,VOZAIR,115
5311,VIM Airlines,,MOV,MOV AIR,
5312,VIM-Aviaservice,,MVY,,
5313,VIA Rail Canada,2R,,,40
5314,Victoria Aviation,,ENV,ENDEAVOUR,
5315,Viscount Air Service,,VCT,VISCOUNT AIR,
5317,Vision Airlines,,SSI,SUPER JET,
5318,VIP Air Charter,,FXF,FOX FLIGHT,
5319,VIP Avia,,PAV,ICOL,115
5320,VIP Avia,,PRX,PAREX,123
5321,Visionair,,VAT,VISIONAIR,107
5322,Viasa,VA,,,
5323,VICA - Viacao Charter Aereos,,VCA,VICA,32
5324,Volare Air Charter Company,,VCM,CARME,
5325,Volaris,Y4,VOI,VOLARIS,144
5326,Volga-Dnepr Airlines,VI,VDA,VOLGA-DNEPR,
5327,Vega Airlines,,VEA,VEGA AIRLINES,35
5328,Venescar Internacional,,VEC,VECAR,
5329,Victor Echo,,VEE,VICTOR ECHO,209
5330,Virgin Express Ireland,,VEI,GREEN ISLE,107
5331,Virgin America,VX,VRD,REDWOOD,
5332,Vieques Air Link,,VES,VIEQUES,
5333,Virgin Express,TV,VEX,VIRGIN EXPRESS,22
5334,VZ Flights,,VFT,ZETA FLIGHTS,144
5335,Virgin Nigeria Airways,VK,VG,VIRGIN NIGERIA,
5336,Vologda State Air Enterprise,,VGV,VOLOGDA AIR,
5337,VH-Air Industrie,,VHA,AIR V-H,7
5338,VHM Schul-und-Charterflug,,VHM,EARLY BIRD,83
5339,Vibroair Flugservice,,VIB,VITUS,83
5340,VIP Servicios Aereos Ejecutivos,,VIC,VIP-EJECUTIVO,144
5341,VIP Empresarial,,VIE,VIP EMPRESARIAL,144
5342,VIF Luftahrt,,VIF,VIENNA FLIGHT,15
5343,Vega Aviation,,VIG,VEGA AVIATIO,211
5344,Vichi,,VIH,VICHI,
5345,Viking Airlines,,VIK,SWEDJET,215
5346,Vinair - Helicoptereos,,VI,VINAIR,178
5347,Virgin Atlantic Airways,VS,VIR,VIRGI,
5348,Viajes Ejecutivos Mexicanos,,VJM,VIAJES MEXICANOS,144
5349,Vistajet,,VJT,VISTA,40
5350,Viva Macau,ZG,VVM,JACKPOT,131
5351,Volare Airlines,VE,VLE,VOLA,110
5352,Vueling Airlines,VY,VLG,VUELING,209
5353,Vladivostok Air,XF,VLK,VLADAIR,
5354,Varig Log,LC,VLO,VELOG,32
5355,Vertical-T Air Company,,VLT,VERTICAL,
5356,Vero Monmouth Airlines,,VMA,VERO MONMOUTH,
5357,Vipport Joint Stock Company,,VNK,,
5358,Viaggio Air,VM,VOA,VIAGGIO,35
5359,Voyager Airlines,,VOG,VOYAGER AIR,19
5360,Virgin Australia,VA,VOZ,VIRGI,14
5361,Virgin Blue,DJ,VBI,BLUEY,14
5362,VIP Air,,VPA,VIP TAXI,202
5363,Veteran Air,,VPB,VETERA,233
5364,VIP-Avia,,VPV,VIP AVIA,82
5365,Vertair,,VRA,VERITAIR,
5366,Volare Airlines,,VRE,UKRAINE VOLARE,233
5367,Voar Lda,,VRL,VOAR LINHAS,7
5368,VRG Linhas Aereas,RG,VR,VARIG,32
5369,Vickers Limited,,VSB,VICKERS,
5370,Visig Operaciones Aereas,,VSG,VISIG,209
5371,Vision Airways Corporation,,VS,VISIO,40
5372,Voronezh Aircraft Manufacturing Society,,VSO,VASO,
5373,VASP,VP,VSP,VASP,32
5374,Virign Islands Seaplane Shuttle,,VSS,WATERBIRD,
5375,Vuelos Especializados Tollocan,,VTC,VUELOS TOLLOCA,144
5376,Vuelos Corporativos de Tehuacan,,VTH,VUELOS TEHUACA,144
5377,Vostok Airlines,,VTK,VOSTOK,
5378,Victor Tagle Larrain,,VTL,VITALA,45
5379,Vointeh,,VTV,VOINTEH,35
5380,Vuelos Internos Privados VIP,,VUR,VIPEC,65
5381,Vuela Bus,,VUS,VUELA BUS,144
5382,Vzlyet,,VZL,VZLYET,
5383,VLM Airlines,VG,VLM,RUBENS,22
5384,Viking Express,,WCY,TITAN AIR,
5385,Victoria International Airways,,WEV,VICTORIA UGANDA,232
5386,Volga Aviaexpress,,WLG,GOUMRAK,
5387,WDL Aviation,,WDL,WDL,83
5388,WRA Inc,,WRR,WRAP AIR,
5389,WSI Corporation,,XWS,,
5390,Walmart Aviation,,CGG,CHARGE,
5391,Walsten Air Services,,WAS,WALSTE,40
5392,Walter I Linkoping,,GOT,GOTHIC,215
5393,Wapiti Aviation,,WPT,WAPITI,40
5394,Warbelow's Air Ventures,,WAV,WARBELOW,
5395,Warwickshire Aerocentre Ltd.,,ATX,AIRTAX,
5396,Wasaya Airways,,WSG,WASAYA,40
5397,Wayraper,7W,,WAYRAPER,174
5398,Weasua Air Transport Company,,WTC,WATCO,126
5399,WebJet Linhas A,WJ,WEB,WEB-BRASIL,32
5400,Welch Aviation,,TDB,THUNDER BAY,
5401,Welcome Air,2W,WLC,WELCOMEAIR,15
5402,Wermlandsflyg AB,,BLW,BLUESTAR,215
5403,West Africa Airlines,,WCB,KILO YANKEE,84
5404,West African Air Transport,,WTF,WESTAF AIRTRANS,196
5405,West African Airlines,,WSF,,24
5406,West African Cargo Airlines,,WAC,WESTAF CARGO,141
5407,West Air Luxembourg,,WLX,WEST LUX,130
5408,West Air Sweden,PT,SW,AIR SWEDE,215
5409,West Caribbean Airways,,WCW,,49
5410,West Caribbean Costa Rica,,WCR,WEST CARIBBEA,54
5411,West Coast Air,8O,,,40
5412,West Coast Airlines,,WCG,WHISKY INDIA,84
5413,West Coast Airways,,WCA,WEST-LEONE,199
5414,West Freugh DTEO,,TEE,TEEBIRD,
5415,West Wind Aviation,,WEW,WESTWIND,40
5416,WestJet,WS,WJA,WESTJET,40
5417,Westair Aviation,,WAA,WESTAIR WINGS,
5418,Westair Cargo Airlines,,WSC,WESTCAR,
5419,Westair Industries,,PCM,PAC VALLEY,
5420,Westcoast Energy,,BLK,BLUE FLAME,40
5421,Western Air,,WST,WESTERN BAHAMAS,17
5422,Western Air Couriers,,PC,ORPAC,
5423,Western Air Express,,WAE,WESTERN EXPRESS,
5424,Western Airlines,WA,WAL,WESTER,
5425,Western Arctic Air,,WAL,WESTERN ARCTIC,40
5426,Western Aviators,,WTV,WESTAVIA,
5427,Western Express Air Lines,,WES,WEST EX,40
5428,Western Pacific Airlines,,KMR,KOMSTAR,
5429,Western Pacific Airservice,,WPA,WESTPAC,204
5430,Westflight Aviation,,WSL,WEST LINE,
5431,Westgates Airlines,,WSA,WESTATES,
5432,Westland Helicopters,,WHE,WESTLAND,
5433,Westpoint Air,,WTP,WESTPOINT,40
5434,Westward Airways,C,WWD,WESTWARD,
5435,White,,WHT,YOUNG SKY,178
5436,White Eagle Aviation,,WEA,WHITE EAGLE,177
5437,White River Air Services,,WRA,,40
5438,Whyalla Airlines,,WWL,,14
5439,Widerøe,WF,WIF,WIDEROE,
5440,Wiggins Airways,,WIG,WIGGINS AIRWAYS,
5441,Wiking Helikopter Service,,WHS,WEEKING,83
5442,Wilbur's Flight Operations,,WFO,WILBURS,
5443,Williams Air,,WLS,WILLIAMS AIR,
5444,Williams Grand Prix Engineering,,WGP,GRAND PRIX,
5445,Wimbi Dira Airways,,WDA,WIMBI DIRA,
5446,Winair,,WNA,WINAIR,
5447,Wind Jet,IV,JET,GHIBLI,110
5448,Wind Spirit Air,,WSI,WIND SPIRIT,
5449,Windrose Air,,QGA,QUADRIGA,83
5450,Windward Islands Airways International,,WIA,WINDWARD,
5451,Wings Air,IW,WO,WINGS ABADI,104
5452,Wings Air Transport,,WAT,,211
5453,Wings Airways,,WAW,WING SHUTTLE,
5454,Wings Aviation,,WOL,WINGJET,95
5455,Wings Express,,WEX,WINGS EXPRESS,
5456,Wings of Alaska,K5,WAK,WINGS ALASKA,
5457,Wings of Lebanon Aviation,,WLB,WING LEBANO,124
5458,Winlink,,WI,WINLINK,188
5459,Wisconsin Air National Guard,,WAG,,
5460,Wisman Aviation,,WSM,WISMA,
5461,Wizz Air,W6,WZZ,WIZZ AIR,101
5462,Wizz Air Hungary,8Z,WVL,WIZZBUL,35
5463,Wondair on Demand Aviation,,WNR,WONDAIR,209
5464,Woodgate Executive Air Charter,,CWY,CAUSEWAY,
5465,World Airways,WO,WOA,WORLD,
5466,World Weatherwatch,,XWW,,40
5467,World Wing Aviation,,WWM,MANAS WING,121
5468,Worldspan,1P,,,
5469,Worldwide Air Charter Systems,,CSW,CHARTER SYSTEMS,40
5470,Worldwide Aviation Services,,WWS,,168
5471,Worldwide Jet Charter,,WWI,WORLDWIDE,
5472,Wright Air Lines,,WRT,WRIGHT-AIR,
5473,Wright Air Service,8V,WRF,WRIGHT FLYER,
5474,Wuhan Airlines,,CWU,WUHAN AIR,46
5475,Wycombe Air Centre,,WYC,WYCOMBE,
5476,Wyoming Airlines,,WYG,WYOMING,
5479,XL Airways France,SE,SEU,STARWAY,76
5480,XP Internation,,XPS,XP PARCEL,
5481,Xabre Aerolineas,,XAB,AERO XABRE,144
5482,Xclusive Jet Charter Limited,,XJC,EXCLUSIVE JET,
5483,Xerox Corporation,,XER,XEROX,
5484,Xiamen Airlines,MF,CXA,XIAMEN AIR,46
5485,Xinjiang Airlines,,CXJ,XINJIANG,46
5486,Xjet Limited,,XJT,XRAY,
5487,Xtra Airways,XP,CXP,RUBY MOUNTAI,
5490,Yak-Service,,AKY,YAK-SERVICE,
5491,Yakolev,,YAK,YAK AVIA,
5492,Yamal Airlines,YL,LLM,YAMAL,
5493,Yana Airlines,,CYG,VICAIR,38
5494,Yangtze River Express,Y8,YZR,YANGTZE RIVER,46
5495,Yellow Wings Air Services,,ELW,YELLOW WINGS,116
5496,Yemenia,IY,IYE,YEMENI,247
5497,Yerevan-Avia,,ERV,YEREVAN-AVIA,12
5498,Young Flying Service,,YFS,YOUNG AIR,
5499,Yuhi Air Lines,,AYU,,112
5500,Yuzhnaya Aircompany,,UG,PLUTO,115
5501,Yuzhmashavia,,UMK,YUZMASH,233
5504,Z-Avia,,RZV,ZEDAVIA,12
5505,Zagros Airlines,,IZG,ZAGROS,
5506,Zaire Aero Service,,ZAI,ZASAIR,
5507,Zairean Airlines,,ZAR,ZAIREA,
5508,Zambian Airways,Q3,MB,ZAMBIANA,248
5509,Zambezi Airlines,,ZMA,ZAMBEZI WINGS,248
5510,Zanair,,TA,ZANAIR,220
5511,Zantop International Airlines,,ZA,ZANTOP,
5512,ZAS Airlines of Egypt,,ZAS,ZAS AIRLINES,66
5513,Zenith Air,,AZR,ZENAIR,206
5514,Zenmour Airlines,,EMR,ZENMOUR,141
5515,Zephyr Express,,RZR,RECOVERY,
5516,Zhejiang Airlines,,CJG,ZHEJIANG,46
5517,Zhetysu,,JTU,ZHETYSU,115
5518,Zhez Air,,KZH,,115
5519,Zhongfei General Aviation,,CFZ,ZHONGFEI,46
5520,Zhongyuan Aviation,,CY,ZHONGYUA,46
5521,Zip,3J,WZP,ZIPPER,40
5522,Zimex Aviation,C4,IMX,ZIMEX,216
5523,Zoom Airlines,Z4,OOM,ZOOM,40
5524,Zoom Airways,,ZAW,ZED AIR,19
5525,Zorex,,ORZ,ZOREX,209
5526,Zracno Pristaniste Mali Losinj,,MLU,MALI LOSINJ,56
5533,Tyrolean Airways,,TYR,TYROLEA,
5556,buzz,UK,BUZ,,
5559,Maldivian Air Taxi,8Q,,,136
5584,Sky Express,XW,SXR,SKYSTORM,
5640,Yellow Air Taxi,Y0,,,
5651,Royal Air Cambodge,VJ,RAC,,38
5813,Air Mandalay,6T,,Six Tango,
5833,TEA Switzerland,,4SW,,216
5905,TAN-SAHSA,SH,,Sierra Hotel,99
5982,Air Busan,BX,ABL,Air Busan,
6002,TUI Airlines Belgium,TB,TUB,BEAUTY,22
6182,Arctic Air,,AKR,Arctic Norway,
6183,Braathens,BU,BRA,Braathens,
6196,Globus,GH,GLP,,
6222,Air Kazakhstan,9Y,KZK,Kazakh,115
6557,Japan Air System,JD,JAS,Air System,112
6578,Annsett New Zealand (NZA),ZQ,,,
6855,EasyJet (DS),DS,,,216
6856,Rheintalflug,,RTL,Rheintal,15
6860,Dan-Air London,,DA,,
6862,Fred. Olsen,,FOF,,
8359,Star Peru (2I),2I,,,174
8434,Robin Hood Aviation,,RHA,Sherwood,15
8461,Carnival Air Lines,KW,,Carnival Air,
8463,United Airways,4H,UBD,UNITED BANGLADESH,19
8523,Inter European Airways,,IEA,,
8568,Trans Maldivian Airways,M8,TMW,,136
8576,Fly540,5H,FFV,SWIFT TANGO,116
8745,Transavia France,TO,TVF,FRENCH SU,76
8809,Island Air (WP),WP,MKU,,
9018,1-2-go,OG,,,221
9082,Uni Air,B7,UIA,Glory,
9135,Gomelavia,YD,,,21
9225,NordWind Airlines,,WS,ORDLAND,
9239,Red Wings,WZ,RWZ,AIR RED,
9286,Hellenic Star Airways,,HST,Hellenic Star,86
9287,BAE Systems Flight Training,,BAZ,,14
9335,TUIfly (X3),11,,,83
9343,Felix Airways,FU,FXX,,247
9344,Kostromskie avialinii,K1,KOQ,,
9373,Greenfly,XX,GFY,,209
9531,Tajik Air,7J,,,219
9541,Air Mozambique,TM,,,152
9577,ELK Airways,--,ELK,,70
9620,Gabon Airlines,GY,GBK,GABON AIRLINES,80
9626,MCA Airlines,,MCA,CALSO,215
9656,Maldivo Airlines,ML,MAV,Maldivo,136
9666,Virgin Pacific,VH,VNP,,74
9764,Zest Air,Z2,,,175
9784,Yangon Airways,HK,,Hotel Kilo,
9793,Transport Aérien Transrégional,IJ,,,76
9798,LÍO Flugmennt,,LIO,,102
9808,Minerva Airlines,4,,,110
9809,Eastar Jet,ZE,ESR,Eastar,
9810,Jin Air,LJ,JNA,Jin Air,
9811,Wataniya Airways,,KW1,,120
9814,Aéris (Priv),SH,,,76
9818,Air Arabia Maroc,3O,,Air Arabia,151
9825,Baltic Air lines,B1,BA1,Baltic,123
9828,Ciel Canadien,YC,YCC,Ciel,40
9829,Canadian National Airways,C,YCP,CaNational,40
9833,Epic Holiday,FA,4AA,Epic,
9838,Indochina Airlines,,AXC,Airspup,
9840,JetWind,,JWW,Jetwind,
9851,Air Comet Chile,3I,,,45
9853,Nazca,-.,,,174
9859,German Air Force - FLB,,FLB,FLB,83
10069,City-Air Germany,,CIP,,83
10094,Voronezhskie Airlanes,D,,,
10114,Line Blue,L8,LBL,Bluebird,83
10117,FlyLAL Charters,,LLC,,129
10118,Blue Sky America,BU,BKY,,
10119,Texas Spirit,XS,TXP,,
10121,Illinois Airways,IL,ILW,,
10122,Salzburg arrows,SZ,,SZA,15
10123,Texas Wings,TQ,TXW,TXW,
10124,California Western,KT,CWS,,
10128,Dennis Sky,DH,DSY,DSY,109
10224,Zz,ZZ,,,22
10226,Atifly,A1,A1F,atifly,
10318,Air UK,UK,,,
10334,Suckling Airways,CB,,,
10367,Reno Sky,RY,,,
10371,Aerolineas heredas santa maria,,SZB,,64
10372,Ciao Air,99,,,110
10642,Jc royal.britannica,,JRB,,
10646,Birmingham European,VB,,,
10650,Pal airlines,5P,,,45
10673,CanXpress,C1,CA1,CAX,40
10674,Danube Wings (V5),V5,,,202
10675,Sharp Airlines,SH,SHA,SHARP,14
10683,CanXplorer,C2,CAP,,40
10715,Click (Mexicana),QA,,,144
10735,World Experience Airline,W1,WE1,WEA,40
10737,ALAK,J4,,,
10738,AJT Air International,E9,,,
10739,Air Choice One,3E,,,
10740,Tianjin Airlines,,GCR,,46
10741,China United,K,,,46
10748,Locair,ZQ,LOC,LOCAIR,
10758,Safi Airlines,4Q,,,1
10765,SeaPort Airlines,K5,SQH,SASQUATCH,
10776,Salmon Air,S6,,,
10796,Fly Illi,IL,ILY,,
10798,Bobb Air Freight,01,,,83
10800,Star1 Airlines,V9,HCW,,129
10845,Pelita,6D,,,104
10902,Alpi Eagles (E8),E8,,,110
10912,Alaska Seaplane Service,J5,,,
10929,TAN,T8,,,11
10945,Enerjet,,ENJ,ENERJET AIR,40
10955,MexicanaLink,I6,MXI,LINK,144
10960,Island Spirit,IP,ISX,,102
10969,TACA Peru,T0,,TACA PERU,174
11700,Orbest,,OBS,ORBEST,178
11719,Southern Air Charter,,SOA,,17
11724,SVG Air,,SVG,Grenadines,191
11726,Air Century,,CEY,,64
11731,Pan Am World Airways Dominicana,7Q,,PAWA,64
11732,Primera Air,PF,,PRIMERA,102
11741,Air Antilles Express,3S,,GREEN BIRD,89
11751,Sol Lineas Aereas,,OLS,FLIGHT SOL,11
11755,Regional Paraguaya,P7,REP,REGIOPAR,173
11761,VIP Ecuador,V6,,,65
11762,Transportes Aereos Cielos Andinos,,D,ANDINOS,174
11763,Peruvian Airlines,P9,,,174
11765,EasyFly,,EFY,EASYFLY,49
11767,Polar Airlines,ЯП,,,
11794,Catovair,OC,,CATOVAIR,142
11795,Andalus Lineas Aereas,,ANU,Andalus,209
11798,Air 26,,DCD,DUCARD,7
11800,Mauritania Airways,,MTW,MAURITANIA AIRWAYS,141
11802,CEIBA Intercontinental,,CEL,CEIBA LINE,68
11804,Halcyonair,7Z,,CREOLE,
11805,Business Aviation,4P,,AFRICAN BUSINESS,
11806,Compagnie Africaine d\\'Aviation,E9,,AFRICOMPANY,
11808,Zambia Skyways,K8,,ZAMBIA SKIES,248
11811,AlMasria Universal Airlines,UJ,LMU,ALMASRIA,66
11813,EgyptAir Express,,MSE,EGYPTAIR EXPRESS,66
11814,SmartLynx Airlines,6Y,,,123
11815,Air Italy Egypt,,EUD,,66
11816,KoralBlue Airlines,K7,KBR,KORAL BLUE,66
11820,Wind Rose Aviation,,WRC,WIND ROSE,233
11823,Elysian Airlines,E4,GIE,,39
11833,Sevenair,,SE,SEVENAIR,227
11834,Hellenic Imperial Airways,HT,IMP,IMPERIAL,86
11836,Amsterdam Airlines,WD,AA,AMSTEL,
11838,Arik Niger,Q9,AK,,
11839,Dana Air,DA,,DANACO,
11840,STP Airways,8F,STP,SAOTOME AIRWAYS,194
11843,Med Airways,7Y,,FLYING CARPET,124
11850,Skyjet Airlines,UQ,SJU,SKYJET,232
11855,Air Volga,G6,,GOUMRAK,
11856,Transavia Denmark,,TDK,,61
11857,Royal Falcon,RL,RFJ,,114
11873,Euroline,4L,MJX,GEO-LINE,82
11922,Worldways,WG,WGC,,40
11943,Turkuaz Airlines,,TRK,TURKU,228
11947,Athens Airways,ZF,,ATHENSAIR,86
11948,Viking Hellas,VQ,VKH,DELPHI,86
11949,Norlandair,,FNA,ORLAND,102
11950,Flugfelag Vestmannaeyja,,FVM,ELEGANT,102
11963,Starline.kz,DZ,,ALUNK,115
11995,Euro Harmony,EH,EHM,,178
12960,Lugansk Airlines,L7,,ENTERPRISE LUHANSK,233
12961,Gryphon Airlines,6P,,,
12962,Gadair European Airlines,GP,GDR,GADAIR,209
12965,Spirit of Manila Airlines,SM,MNP,MANILA SKY,175
12975,Chongqing Airlines,OQ,CQ,CHONG QING,46
12976,Grand China Air,,GDC,GRAND CHINA,46
12978,West Air China,P,CHB,WEST CHINA,46
12990,Falcon Air (IH),IH,,,215
12997,QatXpress,C3,QAX,,180
13076,OneChina,1C,1CH,,46
13088,NordStar Airlines,Y7,,,
13089,Joy Air,JR,JOY,JOY AIR,46
13105,Air India Regional,CD,,ALLIED,103
13106,MDLR Airlines,9H,,MDLR,103
13107,Jagson Airlines,,JG,JAGSO,103
13108,Maldivian,Q2,,ISLAND AVIATIO,136
13130,Xpressair,X,,,104
13178,Strategic Airlines,VC,,,14
13181,Fars Air Qeshm,,QFZ,FARS AIR,
13187,Eastok Avia,,EAA,,121
13188,Jupiter Airlines,,JPU,JUPITERAIR,234
13189,Vision Air International,,VIS,,168
13190,Al-Naser Airlines,A,,,106
13200,Fuji Dream Airlines,JH,,FUJI DREAM,112
13202,Korea Express Air,,KEA,,
13209,Eznis Airways,,EZA,EZNIS,148
13211,Pacific Flier,,PFL,KOROR,169
13217,Syrian Pearl Airlines,,PSB,,
13218,SGA Airlines,5E,,SIAM,221
